id;album;artist;artists;aspect_ratio;channel;description;video_duration;format;release_year;track;uploader;filepath;download_timing;uploader_short;vid;uid
7475687308797299990;;harvey;['harvey'];0.56;Chamonix-Mont-Blanc;Ce genre de journée 🤌🏼 #chamonix #montblanc #fyp #skitok #powderskiing #freeride ;13;720x1280;2025;i love vlada;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7475687308797299990.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7475687308797299990;USER_chamonix_montblanc_off
7470159373935856918;;Chamonix-Mont-Blanc;['Chamonix-Mont-Blanc'];0.56;Chamonix-Mont-Blanc;Le bonheur 🌄 #chamonix #montblanc #pourtoi #fyp #mountain #outdoors #wintervibes ;9;720x1280;2025;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7470159373935856918.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7470159373935856918;USER_chamonix_montblanc_off
7459403430122097942;;katdzhan3000;['katdzhan3000'];0.56;Chamonix-Mont-Blanc;Comme un lundi 💆🏼 @montblancnaturalresort #chamonix #montblanc #skiing #skitok #wintervibes ;7;720x1280;2025;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7459403430122097942.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7459403430122097942;USER_chamonix_montblanc_off
7458331354212666646;;user16828452736;['user16828452736'];0.56;Chamonix-Mont-Blanc;Only Cham 🩸 #chamonix #montblanc #2025 #skiing #fyp #outdoors ;10;720x1280;2025;original sound;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7458331354212666646.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7458331354212666646;USER_chamonix_montblanc_off
7455305851092389142;;Vanille;['Vanille'];0.56;Chamonix-Mont-Blanc;Hello 2025 🩵 #chamonix #montblanc #2025 #mountain #skiing #fyp ;10;720x1280;2025;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7455305851092389142.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7455305851092389142;USER_chamonix_montblanc_off
7451629003380755734;Beat Automotivo Tan Tan Tan Viral;WZ Beat;['WZ Beat'];0.56;Chamonix-Mont-Blanc;Réponse à @nutsaa  : affirmatif 🫡 #chamonix #montblanc #snowfall #fyp #pourtoi ;7;720x1280;2024;Beat Automotivo Tan Tan Tan Viral;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7451629003380755734.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7451629003380755734;USER_chamonix_montblanc_off
7450432979526012182;;Chamonix-Mont-Blanc;['Chamonix-Mont-Blanc'];0.56;Chamonix-Mont-Blanc;⛷️ #chamonix #montblanc #fyp #pourtoi #skitok ;10;720x1280;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7450432979526012182.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7450432979526012182;USER_chamonix_montblanc_off
7439731424854379809;;Sebas Álvarez  12;['Sebas Álvarez  12'];0.56;Chamonix-Mont-Blanc;☃️ #chamonix #montblanc #pourtoii #netflixseries #snow ;8;720x1280;2024;original sound;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7439731424854379809.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7439731424854379809;USER_chamonix_montblanc_off
7438288130567949601;;KLTR.;['KLTR.'];0.56;Chamonix-Mont-Blanc;Farte tes skis et monte tes pneux neige, l’hiver arrive ☃️ #chamonix #montblanc #pourtoii #skitok #MemeCut ;7;720x1280;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7438288130567949601.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7438288130567949601;USER_chamonix_montblanc_off
7434514141697625377;;Binobile;['Binobile'];0.56;Chamonix-Mont-Blanc;1ère raclette de la saison et déjà ça s’embrouille @Binobile 🤯 #chamonix #montblanc #cheeselover #pourtoii #raclettecheese ;13;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7434514141697625377.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7434514141697625377;USER_chamonix_montblanc_off
7433411068988280097;;˚.🎀༘⋆;['˚.🎀༘⋆'];0.56;Chamonix-Mont-Blanc;🍁🧡🎃  #CapCut #chamonix #pourtoii #montblanc #outdoors #autumn ;13;1080x1920;2024;original sound - 👻;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7433411068988280097.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7433411068988280097;USER_chamonix_montblanc_off
7414109220523511073;;Labrín;['Labrín'];0.56;Chamonix-Mont-Blanc;Alors que dans 2 jours il fait 20 degrés…  #chamonix #montblanc #outdoors #ski #fyp #pourtoi  ;13;1080x1920;2024;sonido original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7414109220523511073.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7414109220523511073;USER_chamonix_montblanc_off
7410754655682153761;;sandraluv50;['sandraluv50'];0.56;Chamonix-Mont-Blanc;😭 💔 #chamonix #montblanc #mountain #outdoors #hiking #fyp #pourtoi ;8;1080x1920;2024;original sound;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7410754655682153761.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7410754655682153761;USER_chamonix_montblanc_off
7407843953539583265;;🐲🔱 🆃🅴🅰️🅼 🅲🅾️🅿️🅻🅰️;['🐲🔱 🆃🅴🅰️🅼 🅲🅾️🅿️🅻🅰️'];0.56;Chamonix-Mont-Blanc;Réponse à @❊abi on sait qui porte la culotte les filles 💪🏼;8;1080x1920;2024;sonido original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7407843953539583265.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7407843953539583265;USER_chamonix_montblanc_off
7400379104962284832;;Philmeister;['Philmeister'];0.56;Chamonix-Mont-Blanc;Franchement la flemme ! #hiking #mountain #chamonix #summer #fyp #pourtoi ;9;1080x1916;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7400379104962284832.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7400379104962284832;USER_chamonix_montblanc_off
7395950056001572128;;Chamonix-Mont-Blanc;['Chamonix-Mont-Blanc'];0.56;Chamonix-Mont-Blanc;🔔 🐮 🏔️ #asmr #summer #mountain #chamonix #montblanc #fyp #pourtoi ;11;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7395950056001572128.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7395950056001572128;USER_chamonix_montblanc_off
7393316600922885409;;Chamonix-Mont-Blanc;['Chamonix-Mont-Blanc'];0.56;Chamonix-Mont-Blanc;Est-ce que tu viens pour les vacances ? #chamonix #montblanc #citytour #summer #mountain #frenchalps ;8;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7393316600922885409.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7393316600922885409;USER_chamonix_montblanc_off
7372168611449900321;;Chamonix-Mont-Blanc;['Chamonix-Mont-Blanc'];0.56;Chamonix-Mont-Blanc;Et qu’on va pouvoir retourner à la pistoche vue mont Blanc ☀️💦 #Meme #summer #chamonix #swimming #mountain ;14;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7372168611449900321.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7372168611449900321;USER_chamonix_montblanc_off
7358820174952172832;;Chamonix-Mont-Blanc;['Chamonix-Mont-Blanc'];0.56;Chamonix-Mont-Blanc;Team 1ère benne ? 🚠 #meme #chamonix #fyp #skitok ;6;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7358820174952172832.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7358820174952172832;USER_chamonix_montblanc_off
7356608348030012704;;Chamonix-Mont-Blanc;['Chamonix-Mont-Blanc'];0.56;Chamonix-Mont-Blanc;🌼 🌷 🌸 #chamonix #spring #flowers #mountain #fyp #frenchalps  @Auvergne-Rhône-Alpes Tourisme @Savoie Mont Blanc ;10;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7356608348030012704.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7356608348030012704;USER_chamonix_montblanc_off
7354350552693656864;;Chamonix-Mont-Blanc;['Chamonix-Mont-Blanc'];0.56;Chamonix-Mont-Blanc;Encore 1 mois de ride pour toi et tes potes 😎 #chamonix #skitok #fyp #Meme #MemeCut @montblancnaturalresort ;7;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7354350552693656864.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7354350552693656864;USER_chamonix_montblanc_off
7350310562586283297;;AleeHussnain;['AleeHussnain'];0.56;Chamonix-Mont-Blanc;Terrain de jeux du lundi 🎮 #chamonix #montblanc #skitok #powder ;9;1080x1920;2024;original sound;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7350310562586283297.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7350310562586283297;USER_chamonix_montblanc_off
7343666836812123424;;Enfin le compte de Nathalie ,);['Enfin le compte de Nathalie ,)'];0.56;Chamonix-Mont-Blanc;Vidéo réalisée sans trucage ✌🏼 #chamonix #montblanc #winter #skitok #fyp ;8;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7343666836812123424.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7343666836812123424;USER_chamonix_montblanc_off
7332509276432289057;snowfall;Øneheart, reidenshi;['Øneheart', 'reidenshi'];0.56;Chamonix-Mont-Blanc;Le mont Blanc et ses 4 809m d’altitude 🏔️ #mountain #chamonix #montblanc #landscape #fyp ;6;720x1280;2024;snowfall;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7332509276432289057.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7332509276432289057;USER_chamonix_montblanc_off
7325862287540096289;;Riton;['Riton'];0.56;Chamonix-Mont-Blanc;Happy hour 🎉 #Chamonix #skitok #winter #snow ;10;1080x1920;2024;Friday;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7325862287540096289.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7325862287540096289;USER_chamonix_montblanc_off
7324725007391804705;;Apache;['Apache'];0.56;Chamonix-Mont-Blanc;Quand la vue du télésiège est 🤩 #skitok #Chamonix #winter #snow ;12;1080x1920;2024;son original;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7324725007391804705.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7324725007391804705;USER_chamonix_montblanc_off
7309107806202842400;Aesthetic;Tollan Kim;['Tollan Kim'];0.56;Chamonix-Mont-Blanc;Le ☀️ est de retour à Cham ! #chamonix #chamonixmontblanc #winter #citylife @Savoie Mont Blanc @Auvergne-Rhône-Alpes Tourisme ;14;720x1280;2023;Aesthetic;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7309107806202842400.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7309107806202842400;USER_chamonix_montblanc_off
7306559173217488160;;️davi;['️davi'];0.56;Chamonix-Mont-Blanc;#spoileralert ⚠️ Voilà à quoi va ressembler ton hiver dans la Vallée de Chamonix 🤘🏼 #chamonixmontblanc #savoiemontblanc #winter #outdoorlife  @Savoie Mont Blanc @montblancnaturalresort ;14;1080x1920;2023;original sound;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7306559173217488160.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7306559173217488160;USER_chamonix_montblanc_off
7261996739446590753;AIME MOI - Speed Up;kobzx2z;['kobzx2z'];0.56;Chamonix-Mont-Blanc;Un très jolie mois à Chamonix 😍  #chamlive #chamonix #chamonixmontblanc #juillet ;10;720x1280;2023;AIME MOI - Speed Up;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7261996739446590753.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7261996739446590753;USER_chamonix_montblanc_off
7260814503728696602;Relaxing Jazz with Sax - 15 Track Collection for Jazz Music Coffee Shop;Jazz Sax Lounge Collection;['Jazz Sax Lounge Collection'];0.56;Chamonix-Mont-Blanc;La tête dans les nuages, pendant la semaine du Cosmo, jazz  🤩  #c#chamlivec#chamonixc#chamonixmontblancj#jazzm#montagnet#tiktokmusic;10;720x1280;2023;Jazz Music Saxophone;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7260814503728696602.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7260814503728696602;USER_chamonix_montblanc_off
7254588789559938330;September;Sparky Deathcap;['Sparky Deathcap'];0.56;Chamonix-Mont-Blanc;Et toi, as-tu déjà visité l’Aiguille du Midi ? 🤩🏔️ #chamlive #chamonix #chamonixmontblanc #aiguilledumidi #montblanc #tourism ;10;720x1280;2023;September;chamonix_montblanc_off;downloads/USER_chamonix_montblanc_off/VIDEO_7254588789559938330.mp4;2026-02-12 09:49:47;chamonix;VIDEO_7254588789559938330;USER_chamonix_montblanc_off
7606001119243881750;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;POV : il neige à l’Alpe d’Huez 👀❄️ #alpedhuez #ski #pourtoi #powder #winterday ;9;1080x1920;2026;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7606001119243881750.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7606001119243881750;USER_alpedhuez
7604886753471761686;;CreatorSet.com Green Screens;['CreatorSet.com\u2002Green\u2002Screens'];0.56;Alpe d’Huez;Lent ? Oui. Reposant pour les jambes ? For sure. 🏔️ #alpedhuez #forsure #telesiege #fyp;7;720x1280;2026;Macron saying For Sure Meme Template Emmanuel;alpedhuez;downloads/USER_alpedhuez/VIDEO_7604886753471761686.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7604886753471761686;USER_alpedhuez
7601164093910715670;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;On sait que la vérité sort de la bouche des enfants 🫣❄️ #alpedhuez #ski #babyski ;9;720x1280;2026;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7601164093910715670.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7601164093910715670;USER_alpedhuez
7587442936376233238;;EX7STENCE™;['EX7STENCE™'];0.56;Alpe d’Huez;En bas, les nuages - là-haut, le soleil ☀️✨ #alpedhuez #merdenuages #mountain #fy ;9;720x1280;2025;original sound;alpedhuez;downloads/USER_alpedhuez/VIDEO_7587442936376233238.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7587442936376233238;USER_alpedhuez
7578256886286322966;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;J-7 avant l’ouverture du domaine… et l’Alpe a mis son plus beau manteau ❄️✨ Dernières chutes de neige, ciel bleu éclatant : tout est prêt pour vous accueillir ! Qui est chaud pour tracer les premières courbes ? ⛷️🏂  #alpedhuez #fyp #snow #skiing ;14;576x1024;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7578256886286322966.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7578256886286322966;USER_alpedhuez
7566676756199951638;;alexis Go🎶;['alexis Go🎶'];0.56;Alpe d’Huez;Si tu sais, tu sais 😉 #alpedhuez #snow #hiver #skiing ;6;576x1024;2025;sonido original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7566676756199951638.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7566676756199951638;USER_alpedhuez
7560707094018542870;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;Encore 54 jours avant de retrouver ces sensations. 🏔️  #alpedhuez #alpedhuezautrement ;14;576x1024;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7560707094018542870.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7560707094018542870;USER_alpedhuez
7545046455229205782;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;On nous dit dans l’oreillette qu’on est arrivés un peu tôt pour le ski… 🎿😅 Rendez-vous dans 96 jours ⏳❄️;12;576x1024;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7545046455229205782.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7545046455229205782;USER_alpedhuez
7529427220335496450;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;La relève est assurée ! 🤘🏼 Au Bike Park de l’Alpe d’Huez, il n’y a pas d’âge pour rider ! 😎 • The next generation is assured! 🤘🏼 At the Alpe d'Huez Bike Park, there's no age limit to riding! 😎 #bikepark #alpedhuez ;8;576x1024;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7529427220335496450.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7529427220335496450;USER_alpedhuez
7516624091097337110;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;Cet été ? ☀️ Il sera sportif ! 💥 • This summer? ☀️ He will be sporty! 💥 #alpedhuez #ete2025 ;11;576x1024;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7516624091097337110.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7516624091097337110;USER_alpedhuez
7504627479449963798;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;🎥 De la neige aux sentiers secs … même passion, nouveau terrain ! ❄️➡️☀️ Parce que la glisse je prend pas de pause, elle change juste de terrain !  Un dernier clin d’œil à la saison blanche avant d’attaquer l’été ☀️ 👉🏼 Que tu sois team neige ou team poussière, une chose est sûre : ça glisse fort toute l’année !  • 🎥 From snow to dry trails ... same passion, new terrain! ❄️➡️☀️ Because sliding doesn't take a break, it just changes terrain!  A final nod to the white season before the summer ☀️ 👉🏼 Whether you're on the snow team or the dust team, one thing's for sure: it's hard all year round!  ⛷️ @clementcruciani 🚵 @lafrigz  #alpedhuez #rideallyear ;12;720x1280;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7504627479449963798.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7504627479449963798;USER_alpedhuez
7494230009050139926;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;On aura donc des surprises jusqu’à la fin 😉  • So there'll be plenty of surprises right up to the end 😉 #alpedhuez #snow #springskiing ;7;720x1280;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7494230009050139926.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7494230009050139926;USER_alpedhuez
7491322585624349974;La piraterie;K-Rosif;['K-Rosif'];0.56;Alpe d’Huez;Pour les pirates de la team ski de printemps, on vous attend jusqu’au 21 avril 👀🎿                                      🎥 Clement Cruciani           #alpedhuez #piraterie #springskiing ;10;720x1280;2025;La piraterie;alpedhuez;downloads/USER_alpedhuez/VIDEO_7491322585624349974.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7491322585624349974;USER_alpedhuez
7486129539827928342;;Killame KIKI;['Killame KIKI'];0.56;Alpe d’Huez;La team ski de printemps est où ? ☀️  #ski #springskiing #fyp #alpedhuez ;13;720x1280;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7486129539827928342.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7486129539827928342;USER_alpedhuez
7485773090555956503;;Leo🌿;['Leo🌿'];0.56;Alpe d’Huez;Juste le bonheur ⛷️❄️ #alpedhuez #hapiness #enfantinterieur ;7;720x1280;2025;Originalton;alpedhuez;downloads/USER_alpedhuez/VIDEO_7485773090555956503.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7485773090555956503;USER_alpedhuez
7484928854029634838;;Obal;['Obal'];0.56;Alpe d’Huez;L’hiver n’est pas encore terminé 🫶🏼❄️ #alpedhuez #skitok #frenchalps ;6;720x1280;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7484928854029634838.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7484928854029634838;USER_alpedhuez
7481596789448117526;;Millie’s Mom;['Millie’s Mom'];0.56;Alpe d’Huez;Parce que pour le moment on a pas trouvé meilleure thérapie ❄️ • Because so far we haven't found a better therapy ❄️ 🎥 rob_termier  #alpedhuez #satisfyingvideo #ski ;10;720x1280;2025;original sound;alpedhuez;downloads/USER_alpedhuez/VIDEO_7481596789448117526.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7481596789448117526;USER_alpedhuez
7478735064881237270;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;❄️⛰️ La ride continue… mais le printemps arrive ! 🌞🚴‍♂️ La neige est toujours là, mais les VTT commencent à sortir de leur hibernation. La transition vers l’été est lancée ! 🔥  Et pour clôturer la saison en beauté, ne manque pas la Sarenne Snowbike le 19 avril : une descente mythique entre neige et sensations fortes ! ⏳ • ❄️⛰️ The ride continues... but spring is on its way! 🌞🚴‍♂️ The snow is still there, but the mountain bikes are starting to come out of hibernation. The transition to summer has begun! 🔥  And to round off the season in style, don't miss the Sarenne Snowbike on 19 April: a mythical descent between snow and thrills! ⏳ 🎥🚵 @lafrigz  #AlpeDHuez #SarenneSnowbike #RideTheTransition;14;720x1280;2025;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7478735064881237270.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7478735064881237270;USER_alpedhuez
7348766265927814432;Back To Me / Ethereal;GVN;['GVN'];0.56;Alpe d’Huez;🌈A l’Alpe d’Huez, les enfants aussi sont fan de @Tomorrowland. La relève est assurée ! . 🌈At Alpe d’Huez, children arr also fans of Tomorrowland. The next generation is sure to follow ! . #alpedhuez #tomorrowland #tomorrowlandwinter #mountain #ski ;11;1080x1920;2024;Ethereal;alpedhuez;downloads/USER_alpedhuez/VIDEO_7348766265927814432.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7348766265927814432;USER_alpedhuez
7346541062267079968;Eternity;Omar Diaz;['Omar Diaz'];0.56;Alpe d’Huez;🤩Le Pic Blanc. Le point de vue du domaine qui vous plait le plus ! . 🤩 Le Pic Blanc. Your favorite view of the ski area ! #alpedhuez #montagne #mountain #ski #winter ;10;1080x1920;2024;Surrounding Love;alpedhuez;downloads/USER_alpedhuez/VIDEO_7346541062267079968.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7346541062267079968;USER_alpedhuez
7343923844316548384;Dance You Outta My Head;Cat Janice;['Cat Janice'];0.56;Alpe d’Huez;⛷️Comme des enfants sur les pistes ! Le plaisir à l’état pur … . ⛷️Like children on the slopes! Pure pleasure... #alpedhuez #ski #winter #mountain ;12;576x1024;2024;Dance You Outta My Head;alpedhuez;downloads/USER_alpedhuez/VIDEO_7343923844316548384.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7343923844316548384;USER_alpedhuez
7303884823578397984;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;J-10 ⏱️ SAMEDI 02 DÉCEMBRE 2023 ⏰ 9h00 📍 Alpe d’Huez                                            #skitok #ski #winter #alpedhuez ;6;720x1280;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7303884823578397984.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7303884823578397984;USER_alpedhuez
7291237498506743072;Green to Blue;Saymon Cleiton;['Saymon Cleiton'];0.56;Alpe d’Huez;🍁🥾On connait Sarenne, la piste mythique de l'Alpe d'Huez mais beaucoup moins les Gorges du même nom avec son pont romain. La randonnée idéale pour plonger au coeur de l'automne.  Et le bonnet est enfin de sortie ! 💛 Et vous, que vous inspire cette saison ?         #alpedhuez #automne #fallseason #autumn #hiking #randonnée #onsortsonbonnet #gorgesdesarenne ;12;720x1280;2023;Green to Blue;alpedhuez;downloads/USER_alpedhuez/VIDEO_7291237498506743072.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7291237498506743072;USER_alpedhuez
7263733416292617505;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;#alpedhuez #fy #airshow #patrouilledefrance ;12;1080x1920;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7263733416292617505.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7263733416292617505;USER_alpedhuez
7256464845132827931;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;#alpedhuez #fy #pourtoi #harley ;11;1080x1920;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7256464845132827931.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7256464845132827931;USER_alpedhuez
7219294434465238298;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;@Tomorrowland #tomorrowland #fy #fyp #snow #festival ;14;1080x1920;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7219294434465238298.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7219294434465238298;USER_alpedhuez
7217888414631283995;;;;0.56;Alpe d’Huez;This was @Tomorrowland Winter 2023 ! #tomorrowland #fy #fyp #alps #festival ;10;1080x1920;2023;;alpedhuez;downloads/USER_alpedhuez/VIDEO_7217888414631283995.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7217888414631283995;USER_alpedhuez
7215515219164990746;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;#skitok #winter #snow #fy ;14;1080x1920;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7215515219164990746.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7215515219164990746;USER_alpedhuez
7212344637523283205;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;@Tomorrowland #tomorrowland #winter #snow #alps #festival ;13;1080x1920;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7212344637523283205.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7212344637523283205;USER_alpedhuez
7211165738957163782;;SweahBABA;['SweahBABA'];0.56;Alpe d’Huez;Le meilleur temps pour faire de l’avion panoramique 🤩 #plane #fly #alpedhuez #fy #alps #snow ;14;1080x1920;2023;sonido original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7211165738957163782.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7211165738957163782;USER_alpedhuez
7207862806899592453;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;How was your day ? #alpedhuez #ski #skitok #mountains ;12;1080x1920;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7207862806899592453.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7207862806899592453;USER_alpedhuez
7206682386531110149;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;#alpedhuez #ski #skiing #fy #pourtoi ;12;720x1280;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7206682386531110149.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7206682386531110149;USER_alpedhuez
7206680972555750661;;Alpe d’Huez;['Alpe d’Huez'];0.56;Alpe d’Huez;Ski show #alpedhuez ;13;720x1280;2023;son original;alpedhuez;downloads/USER_alpedhuez/VIDEO_7206680972555750661.mp4;2026-02-13 10:53:05;alpedhuez;VIDEO_7206680972555750661;USER_alpedhuez
